texts	labels
list flights from oakland to salt lake city leaving after midnight thursday	atis_flight
what northwest flights leave denver before noon	atis_flight
list flights from cincinnati to tampa before noon	atis_flight
what northwest airline flights leave denver before noon	atis_flight
please list all flights that leave denver before noon on northwest airlines	atis_flight
show me all flights from pittsburgh to boston which leave before noon	atis_flight
what flights does delta have from denver to dallas after 5	atis_flight
please list only the flights from cleveland to dallas that leave before noon	atis_flight
what flights leave atlanta at about 3 in the afternoon and arrive in san francisco	atis_flight
list the northwest airlines flights that leave denver before noon	atis_flight
i want to travel from kansas city to st. paul and be there by dinnertime	atis_flight
what flights go from pittsburgh to newark after 305 in the afternoon	atis_flight
what flights from kansas city to denver after 845 in the morning	atis_flight
what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington	atis_flight
show me all flights from philadelphia to denver on sunday which leave philadelphia after noon	atis_flight
dallas to san francisco leaving after 4 in the afternoon please	atis_flight
list all flights on continental departing on monday before noon from denver to chicago	atis_flight
list flights from oakland to salt lake city leaving after 1700 wednesday	atis_flight
flights from houston to los angeles departing after 1026	atis_flight
i want to leave before 8 in the morning what flight should i take to atlanta from boston	atis_flight
could you tell me the flights leaving pittsburgh around midnight for oakland	atis_flight
what flights go from pittsburgh to newark after 823 in the morning	atis_flight
i want to travel from pittsburgh to oakland around midnight could you give me the flights	atis_flight
i would like information on flights from denver to san francisco after noon on wednesday	atis_flight
houston to dallas before midnight	atis_flight
what flights leave denver before noon on northwest airlines	atis_flight
please give me all flights from dallas to oakland before noon	atis_flight
and flight from oakland to boston leaving after midnight	atis_flight
list the flights from indianapolis to memphis that leave before noon	atis_flight
list all flights on continental leaving denver on sunday after 2134	atis_flight
what flights go from newark to boston after 1024 in the morning	atis_flight
please list all flights on united airlines out of denver before noon	atis_flight
show me flights from milwaukee to orlando on a thursday before noon	atis_flight
what are my options for a minneapolis back to indianapolis flight around noontime	atis_flight
show flights leaving miami to cleveland on us air that leave after noon	atis_flight
what northwest airlines flights leave denver before noon	atis_flight
all right what us air flights leave from indianapolis to san diego after 130 in the afternoon	atis_flight
flight from ontario to orlando that departs 9 hours before arriving	atis_flight
could i have a listing of flights leaving boston going to baltimore leaving wednesday after 2100	atis_flight
i'm looking for a flight that goes from san jose to houston on may thirtieth and that leaves after noon	atis_flight
show me round trip tickets from new york to miami	atis_airfare
show me one way flights from milwaukee to orlando leaving on wednesday morning	atis_flight
can you list all round trip flights from orlando to kansas city and then to minneapolis	atis_flight
round trip fares new york to san jose	atis_airfare
could you please give me the cost of a round trip flight from denver to pittsburgh	atis_airfare
flights between milwaukee and orlando one way	atis_flight
what is the fare on november seventh going one way from pittsburgh to philadelphia	atis_airfare
can you show me fares for december sixteenth from oakland to dallas one way only	atis_airfare
i need a flight from toronto to newark one way leaving wednesday evening or thursday morning	atis_flight
give me the one way flights from pittsburgh to boston	atis_flight
what is the fare for a one way flight from boston to atlanta	atis_airfare
list all round trip flights from orlando to kansas city	atis_flight
please give me round trip fares from baltimore to philadelphia	atis_airfare
please show me all round trip flights from burbank to tacoma	atis_flight
show me all flights from milwaukee to orlando one way	atis_flight
i want a flight round trip from memphis to seattle	atis_flight
what is the fare going from atlanta to boston one way on november seventh	atis_airfare
what is the price of a one way fare from atlanta to boston	atis_airfare
show me one way flights from milwaukee to orlando wednesday	atis_flight
i would like to make a one way flight from boston to atlanta	atis_flight
show me the round trip tickets from baltimore to atlanta	atis_airfare
round trip flights between houston and las vegas	atis_flight
find travel arrangements for a one way flight from boston to pittsburgh	atis_flight
i want a one way ticket from dallas to baltimore	atis_airfare
list round trip flights from orlando to kansas city	atis_flight
can you show me what fares are available from oakland to dallas on december sixteenth one way only	atis_airfare
round trip flights between new york and miami	atis_flight
show me round trip flights from montreal to orlando	atis_flight
show me round trip flights from orlando to montreal	atis_flight
show me round trip flights from burbank to seattle	atis_flight
what is the fare on november seventh going one way from dallas to san francisco	atis_airfare
please show me the round trip flights from st. petersburg to toronto	atis_flight
i would like a flight traveling one way from phoenix to san diego on april first	atis_flight
hi could i get a one way ticket from milwaukee to orlando	atis_airfare
